"Order.Date","Item.Code","Quantity","Ship.To.Address.No","Status"
2017-01-20,"1038323",1,1912593,"Saled"
2017-01-20,"1040827",1,1912593,"Saled"
2017-01-20,"1039822",1,1912593,"Saled"
2017-01-20,"1038324",1,2168603,"Saled"
2017-01-20,"1038323",1,2255438,"Saled"
2017-01-20,"1039822",1,1889872,"Saled"
2017-01-20,"1041108",1,2075234,"Saled"
2017-01-20,"1038324",1,2075234,"Saled"
2017-01-20,"10106230",1,1967598,"Saled"
2017-01-20,"1041106",1,1967598,"Saled"
2017-01-20,"1040774",1,1529448,"Saled"
2017-01-20,"1040765",1,43824723,"Saled"
2017-01-20,"1041105",1,43824731,"Saled"
2017-01-20,"1041106",2,1540637,"Saled"
2017-01-20,"1040774",1,1540637,"Saled"
2017-01-20,"1041106",1,43823773,"Saled"
2017-01-20,"1040765",1,2269903,"Saled"
2017-01-20,"1040776",1,1254717,"Saled"
2017-01-20,"1040776",1,1930074,"Saled"
2017-01-20,"1041106",2,1930074,"Saled"
2017-01-20,"1040774",1,1543903,"Saled"
2017-01-20,"1040774",1,1912593,"Saled"
2017-01-20,"1041106",1,2269692,"Saled"
2017-01-20,"1040774",1,1912760,"Saled"
2017-01-20,"1040774",1,43824315,"Saled"
2017-01-20,"10106230",1,43824315,"Saled"
2017-01-20,"1040765",1,43823581,"Saled"
2017-01-20,"1040774",1,43823581,"Saled"
2017-01-20,"1041106",2,43823581,"Saled"
2017-01-20,"1040765",1,43824749,"Saled"
2017-01-20,"1041105",1,43824749,"Saled"
2017-01-20,"1040765",1,2258569,"Saled"
2017-01-20,"1039308",1,43824753,"Saled"
2017-01-20,"1040774",1,2269872,"Saled"
2017-01-20,"1040774",1,2100570,"Saled"
2017-01-20,"1040765",1,1667668,"Saled"
2017-01-20,"1041106",1,1667668,"Saled"
2017-01-20,"1040765",1,2229605,"Saled"
2017-01-20,"1041105",1,2229605,"Saled"
2017-01-20,"10106230",1,43823579,"Saled"
2017-01-20,"1041106",1,43823579,"Saled"
2017-01-20,"1041105",1,2247914,"Saled"
2017-01-20,"10135132",1,43823858,"Saled"
2017-01-20,"1040774",2,43823858,"Saled"
2017-01-20,"1041106",1,43823858,"Saled"
2017-01-20,"1041105",1,43823858,"Saled"
2017-01-20,"1041106",1,1889873,"Saled"
2017-01-20,"1040774",1,43824747,"Saled"
2017-01-20,"1040765",1,43824968,"Saled"
2017-01-20,"1040774",1,43824968,"Saled"
2017-01-20,"1040776",1,1325219,"Saled"
2017-01-20,"1041105",1,2075218,"Saled"
2017-01-20,"1041105",1,1431059,"Saled"
2017-01-20,"1040774",1,2229608,"Saled"
2017-01-20,"1040774",1,2075220,"Saled"
2017-01-20,"1041106",2,1912433,"Saled"
2017-01-20,"1040765",6,1912433,"Saled"
2017-01-20,"10106230",1,1833299,"Saled"
2017-01-20,"1040765",2,1833299,"Saled"
2017-01-20,"1040765",2,43824713,"Saled"
2017-01-20,"1041105",1,43824713,"Saled"
2017-01-20,"1041106",1,2255438,"Saled"
2017-01-20,"1040774",2,43824721,"Saled"
2017-01-20,"1041106",1,43824721,"Saled"
2017-01-20,"1040765",3,2251447,"Saled"
2017-01-20,"1040774",2,2251447,"Saled"
2017-01-20,"1041106",3,2251447,"Saled"
2017-01-20,"1040726",8,43824769,"Saled"
2017-01-20,"1040725",3,43824769,"Saled"
2017-01-20,"10106111",1,43824769,"Saled"
2017-01-20,"10137990",2,43824769,"Saled"
2017-01-20,"1038323",15,43824769,"Saled"
2017-01-20,"1038324",10,43824769,"Saled"
2017-01-20,"10098739",13,43824769,"Saled"
2017-01-20,"10135131",2,43824769,"Saled"
2017-01-20,"1039305",4,43824769,"Saled"
2017-01-20,"1033341",4,43824769,"Saled"
2017-01-20,"1041108",4,43824769,"Saled"
2017-01-20,"1029070",3,43824769,"Saled"
2017-01-20,"1029071",5,43824769,"Saled"
2017-01-20,"110441",7,43824769,"Saled"
2017-01-20,"1039822",4,43824769,"Saled"
2017-01-20,"1039823",1,43824769,"Saled"
2017-01-20,"10106229",8,43824769,"Saled"
2017-01-20,"1041107",4,43824769,"Saled"
2017-01-20,"10135131",1,1254731,"Saled"
2017-01-20,"1040726",1,1254731,"Saled"
2017-01-20,"10098739",13,1254731,"Saled"
2017-01-20,"1039305",1,1254731,"Saled"
2017-01-20,"10137990",1,1254731,"Saled"
2017-01-20,"1038323",1,1254731,"Saled"
2017-01-20,"1038324",1,1254731,"Saled"
2017-01-20,"110441",2,1254731,"Saled"
2017-01-20,"1039822",1,1254731,"Saled"
2017-01-20,"1033341",1,1912451,"Saled"
2017-01-20,"10135131",1,1912451,"Saled"
2017-01-20,"10098739",9,1912451,"Saled"
2017-01-20,"1040726",1,1912451,"Saled"
2017-01-20,"1041108",1,1912451,"Saled"
2017-01-20,"110441",1,1912451,"Saled"
2017-01-20,"1041107",1,1912451,"Saled"
2017-01-20,"10106229",1,1912451,"Saled"
2017-01-20,"1038323",1,1912432,"Saled"
2017-01-20,"1038324",1,1912432,"Saled"
2017-01-20,"1029071",1,1551997,"Saled"
2017-01-20,"1040726",1,1551997,"Saled"
2017-01-20,"10106111",1,1551997,"Saled"
2017-01-20,"10098739",6,1551997,"Saled"
2017-01-20,"1038323",2,1551997,"Saled"
2017-01-20,"1038324",1,1551997,"Saled"
2017-01-20,"110441",2,1551997,"Saled"
2017-01-20,"1038323",3,1254732,"Saled"
2017-01-20,"1038324",2,1254732,"Saled"
2017-01-20,"110441",4,1254732,"Saled"
2017-01-20,"1039822",1,1254732,"Saled"
2017-01-20,"1038323",4,1254725,"Saled"
2017-01-20,"1038324",3,1254725,"Saled"
2017-01-20,"110441",2,1254725,"Saled"
2017-01-20,"1040765",24,1254704,"Saled"
2017-01-20,"1041105",13,1254704,"Saled"
2017-01-20,"1040776",2,1254732,"Saled"
2017-01-20,"10135132",1,1254734,"Saled"
2017-01-20,"1039308",1,1254734,"Saled"
2017-01-20,"1040765",3,1254734,"Saled"
2017-01-20,"1040774",2,1254734,"Saled"
2017-01-20,"1041106",2,1254734,"Saled"
2017-01-20,"1041105",3,1254734,"Saled"
2017-01-20,"1040765",1,43824775,"Saled"
2017-01-20,"1040774",1,43824775,"Saled"
2017-01-20,"1040776",1,1254729,"Saled"
2017-01-20,"10135132",1,1912451,"Saled"
2017-01-20,"1040765",4,1912451,"Saled"
2017-01-20,"1040774",1,1912451,"Saled"
2017-01-20,"1040774",1,43824779,"Saled"
2017-01-20,"1040776",1,43824779,"Saled"
2017-01-20,"1041105",2,1551997,"Saled"
2017-01-20,"1041106",2,1551997,"Saled"
2017-01-20,"1039308",1,1551997,"Saled"
2017-01-20,"10137990",7,43823856,"Saled"
2017-01-20,"1039308",1,1254711,"Saled"
2017-01-20,"1040765",7,1254711,"Saled"
2017-01-20,"1040774",3,1254711,"Saled"
2017-01-20,"10135132",1,1912432,"Saled"
2017-01-20,"10106230",1,1254731,"Saled"
2017-01-20,"1041105",2,1254731,"Saled"
2017-01-20,"1040774",1,1633157,"Saled"
2017-01-20,"1041106",1,1633157,"Saled"
2017-01-20,"1041105",2,1633157,"Saled"
2017-01-20,"1041106",1,43824769,"Saled"
2017-01-20,"1040765",2,43824769,"Saled"
2017-01-20,"10106230",1,43824769,"Saled"
2017-01-20,"10135132",1,1642075,"Saled"
2017-01-20,"1040765",4,1642075,"Saled"
2017-01-20,"1041106",2,1642075,"Saled"
2017-01-20,"1041105",2,1642075,"Saled"
2017-01-20,"1040774",2,43824777,"Saled"
2017-01-20,"1040774",2,1254733,"Saled"
2017-01-20,"1040774",1,1751514,"Saled"
2017-01-20,"1040774",1,1356194,"Saled"
2017-01-20,"1040774",2,1254710,"Saled"
2017-01-20,"1040776",1,1254710,"Saled"
2017-01-20,"1040776",1,2191635,"Saled"
2017-01-20,"1039308",1,1254720,"Saled"
2017-01-20,"1040765",6,1254720,"Saled"
2017-01-20,"1040774",2,1254720,"Saled"
2017-01-20,"1041106",3,1254720,"Saled"
2017-01-20,"1041105",4,1254720,"Saled"
2017-01-21,"1041105",5,1254721,"Saled"
2017-01-21,"1041106",1,1254721,"Saled"
2017-01-21,"1040776",2,1254721,"Saled"
2017-01-21,"1040765",5,1254721,"Saled"
2017-01-21,"1039308",1,1254721,"Saled"
2017-01-21,"10135132",1,1254721,"Saled"
2017-01-21,"10135132",2,1254707,"Saled"
2017-01-21,"1039308",1,1254707,"Saled"
2017-01-21,"10106230",2,1254707,"Saled"
2017-01-21,"1040765",3,1254707,"Saled"
2017-01-21,"1040774",7,1254707,"Saled"
2017-01-21,"1040776",2,1254707,"Saled"
2017-01-21,"1041106",1,1254707,"Saled"
2017-01-21,"1040774",2,1254725,"Saled"
2017-01-21,"1041106",1,1254708,"Saled"
2017-01-21,"1040774",1,1254708,"Saled"
2017-01-21,"10135132",3,1254708,"Saled"
2017-01-21,"1040774",3,2247773,"Saled"
2017-01-21,"1040776",3,2247773,"Saled"
2017-01-21,"1040774",1,1492473,"Saled"
2017-01-21,"1040776",1,1254723,"Saled"
2017-01-21,"1040774",1,43823998,"Saled"
2017-01-21,"10106230",5,43823998,"Saled"
2017-01-21,"10137990",1,43824263,"Saled"
2017-01-21,"10098739",5,43824263,"Saled"
2017-01-21,"110441",2,43824263,"Saled"
2017-01-21,"10137993",3,43824263,"Saled"
2017-01-21,"1029069",3,1255585,"Saled"
2017-01-21,"1029070",2,1255585,"Saled"
2017-01-21,"1029071",2,1255585,"Saled"
2017-01-21,"1040725",3,1255585,"Saled"
2017-01-21,"1040726",3,1255585,"Saled"
2017-01-21,"10106111",3,1255585,"Saled"
2017-01-21,"10137990",5,1255585,"Saled"
2017-01-21,"10106230",5,1255585,"Saled"
2017-01-21,"10137993",2,1255585,"Saled"
2017-01-21,"10106111",1,43824885,"Saled"
2017-01-21,"10137990",1,43824885,"Saled"
2017-01-21,"10106230",4,43824885,"Saled"
2017-01-21,"10098739",2,43824254,"Saled"
2017-01-21,"10137990",1,43824254,"Saled"
2017-01-21,"10098739",3,1255585,"Saled"
2017-01-21,"1033341",2,1255585,"Saled"
2017-01-21,"1040827",1,1255585,"Saled"
2017-01-21,"110441",2,1255585,"Saled"
2017-01-21,"1029069",5,1255585,"Saled"
2017-01-21,"1029070",5,1255585,"Saled"
2017-01-21,"1040726",3,1255585,"Saled"
2017-01-21,"1040725",3,1255585,"Saled"
2017-01-21,"1029071",5,1255585,"Saled"
2017-01-21,"10106111",2,1255585,"Saled"
2017-01-21,"10137990",3,1255585,"Saled"
2017-01-21,"10106230",4,1255585,"Saled"
2017-01-21,"10137993",2,1255585,"Saled"
2017-01-21,"10098739",15,43824321,"Saled"
2017-01-21,"1040725",2,43824321,"Saled"
2017-01-21,"1040726",3,43824321,"Saled"
2017-01-21,"1040765",10,43824321,"Saled"
2017-01-21,"1040774",7,43824321,"Saled"
2017-01-21,"1041105",10,43824321,"Saled"
2017-01-21,"1041106",30,43824321,"Saled"
2017-01-21,"1041107",2,43824321,"Saled"
2017-01-21,"110441",10,43824321,"Saled"
2017-01-21,"10135132",5,43824321,"Saled"
2017-01-21,"10135138",2,43824321,"Saled"
2017-01-21,"10135359",2,43824321,"Saled"
2017-01-21,"10106111",8,43824317,"Saled"
2017-01-21,"10106230",15,43824317,"Saled"
2017-01-21,"1038323",8,43824317,"Saled"
2017-01-21,"1038324",15,43824317,"Saled"
2017-01-21,"1040726",12,43824317,"Saled"
2017-01-21,"1040765",50,43824317,"Saled"
2017-01-21,"1040774",25,43824317,"Saled"
2017-01-21,"1041105",20,43824317,"Saled"
2017-01-21,"1041106",50,43824317,"Saled"
2017-01-21,"110441",15,43824317,"Saled"
2017-01-21,"10137990",15,43824317,"Saled"
2017-01-21,"10137993",20,43824317,"Saled"
2017-01-21,"10135139",5,43824317,"Saled"
2017-01-21,"10135771",50,43824317,"Saled"
2017-01-21,"10135140",3,43824317,"Saled"
2017-01-21,"1041105",1,1509644,"Saled"
2017-01-21,"1040774",1,1509644,"Saled"
2017-01-21,"1039305",1,43824737,"Saled"
2017-01-21,"1041108",1,43824737,"Saled"
2017-01-21,"1038323",1,43824737,"Saled"
2017-01-21,"1038324",1,43824737,"Saled"
2017-01-21,"10106229",1,43824737,"Saled"
2017-01-21,"1038323",1,1476818,"Saled"
2017-01-21,"1038324",1,1476818,"Saled"
2017-01-21,"1039823",1,1476818,"Saled"
2017-01-21,"10098739",3,1311993,"Saled"
2017-01-21,"110441",1,1311993,"Saled"
2017-01-21,"1038323",1,2100566,"Saled"
2017-01-21,"10098739",4,1385014,"Saled"
2017-01-21,"1038324",1,1385014,"Saled"
2017-01-21,"110441",3,1385014,"Saled"
2017-01-21,"1029071",1,2269694,"Saled"
2017-01-21,"1039305",1,2269694,"Saled"
2017-01-21,"1038323",1,1509644,"Saled"
2017-01-21,"10106111",1,2133267,"Saled"
2017-01-21,"1038323",1,2133267,"Saled"
2017-01-21,"10135131",1,2133267,"Saled"
2017-01-21,"10098739",2,1967447,"Saled"
2017-01-21,"1038324",1,2168589,"Saled"
2017-01-21,"110441",3,2168589,"Saled"
2017-01-21,"1038323",1,1497991,"Saled"
2017-01-21,"1038324",1,1497991,"Saled"
2017-01-21,"1038323",2,1667662,"Saled"
2017-01-21,"10098739",1,1667662,"Saled"
2017-01-21,"1041108",1,1667662,"Saled"
2017-01-21,"10098739",3,1497989,"Saled"
2017-01-21,"1038323",2,1497989,"Saled"
2017-01-21,"1038324",1,1497989,"Saled"
2017-01-21,"110441",1,1497989,"Saled"
2017-01-21,"10098739",5,1493821,"Saled"
2017-01-21,"1038323",1,1493821,"Saled"
2017-01-21,"1038324",1,1493821,"Saled"
2017-01-21,"10098739",2,1384958,"Saled"
2017-01-21,"110441",1,1384958,"Saled"
2017-01-21,"110441",1,1510339,"Saled"
2017-01-21,"1038323",1,1510339,"Saled"
2017-01-21,"1038324",1,1510339,"Saled"
2017-01-21,"10135358",1,1510339,"Saled"
2017-01-21,"1040765",2,43824721,"Saled"
2017-01-21,"1040774",1,43824721,"Saled"
2017-01-21,"1040776",1,43824721,"Saled"
2017-01-21,"1041105",1,43824721,"Saled"
2017-01-21,"1041107",1,43824721,"Saled"
2017-01-21,"1040765",2,2251447,"Saled"
2017-01-21,"1041105",1,2251447,"Saled"
2017-01-21,"1040774",1,2168589,"Saled"
2017-01-21,"1040774",2,1667668,"Saled"
2017-01-21,"1040774",4,1544842,"Saled"
2017-01-21,"1040765",5,1912433,"Saled"
2017-01-21,"1040774",1,1912433,"Saled"
2017-01-21,"1040776",1,1912433,"Saled"
2017-01-21,"1040774",1,43824717,"Saled"
2017-01-21,"1040774",1,1721474,"Saled"
2017-01-21,"1040776",1,1721474,"Saled"
2017-01-21,"1040765",1,2229608,"Saled"
2017-01-21,"1041105",1,2229608,"Saled"
2017-01-21,"1040774",1,2133267,"Saled"
2017-01-21,"1040776",1,2133267,"Saled"
2017-01-21,"1040774",1,43824725,"Saled"
2017-01-21,"1040774",1,2100566,"Saled"
2017-01-21,"1040776",1,1254703,"Saled"
2017-01-21,"1040774",2,1497989,"Saled"
2017-01-21,"1040776",3,1497989,"Saled"
2017-01-21,"1040765",1,43823581,"Saled"
2017-01-21,"1040765",1,1540637,"Saled"
2017-01-21,"1040774",2,1540637,"Saled"
2017-01-21,"1041105",2,1540637,"Saled"
2017-01-21,"1040774",2,1385014,"Saled"
2017-01-21,"1041105",1,43824749,"Saled"
2017-01-21,"1040765",2,2229605,"Saled"
2017-01-21,"1041107",1,2229605,"Saled"
2017-01-21,"1040774",2,1889873,"Saled"
2017-01-21,"1041105",1,1889873,"Saled"
2017-01-21,"1040774",1,43824713,"Saled"
2017-01-21,"1041105",1,43824713,"Saled"
2017-01-21,"1040776",1,1332866,"Saled"
2017-01-21,"1040774",2,1254717,"Saled"
2017-01-21,"1040774",1,1325219,"Saled"
2017-01-21,"1040776",1,1325219,"Saled"
2017-01-21,"1040765",2,2258569,"Saled"
2017-01-21,"1041107",1,2258569,"Saled"
2017-01-21,"1040774",1,2100579,"Saled"
2017-01-21,"1040776",2,2100579,"Saled"
2017-01-21,"1040765",4,2269903,"Saled"
2017-01-21,"1040776",1,2269903,"Saled"
2017-01-21,"1040774",2,1967893,"Saled"
2017-01-21,"1040765",1,43824715,"Saled"
2017-01-21,"1040774",1,43824715,"Saled"
2017-01-21,"1040765",1,43824723,"Saled"
2017-01-21,"1040774",2,1265766,"Saled"
2017-01-21,"1040765",1,43824968,"Saled"
2017-01-21,"1040774",2,1930074,"Saled"
2017-01-21,"1040776",1,1930074,"Saled"
2017-01-21,"1040774",1,43824747,"Saled"
2017-01-21,"1041107",1,43824747,"Saled"
2017-01-21,"1040774",2,2168596,"Saled"
2017-01-21,"1040776",1,2168596,"Saled"
2017-01-21,"1041105",1,2168596,"Saled"
2017-01-21,"1040774",1,43823858,"Saled"
2017-01-21,"1041107",1,43823858,"Saled"
2017-01-21,"1041108",1,2208690,"Saled"
2017-01-21,"1038323",3,1254710,"Saled"
2017-01-21,"1038324",1,1254710,"Saled"
2017-01-21,"110441",4,1254710,"Saled"
2017-01-21,"1038324",1,43824771,"Saled"
2017-01-21,"1038324",1,43824773,"Saled"
2017-01-21,"1039823",1,43824773,"Saled"
2017-01-21,"1038323",3,1356194,"Saled"
2017-01-21,"1038324",1,1356194,"Saled"
2017-01-21,"1038323",1,43824779,"Saled"
2017-01-21,"110441",1,43824779,"Saled"
2017-01-21,"10098739",6,1673776,"Saled"
2017-01-21,"1038323",2,1673776,"Saled"
2017-01-21,"1038324",1,1673776,"Saled"
2017-01-21,"1039822",1,1673776,"Saled"
2017-01-21,"10098739",6,1254716,"Saled"
2017-01-21,"1038323",3,1254716,"Saled"
2017-01-21,"1038324",1,1254716,"Saled"
2017-01-21,"110441",2,1254716,"Saled"
2017-01-21,"1039823",1,1254716,"Saled"
2017-01-21,"10098739",4,1254729,"Saled"
2017-01-21,"1038323",2,1254729,"Saled"
2017-01-21,"1038324",1,1254729,"Saled"
2017-01-21,"110441",1,1254729,"Saled"
2017-01-21,"10098739",1,1254728,"Saled"
2017-01-21,"1038323",1,1254728,"Saled"
2017-01-21,"110441",2,1254728,"Saled"
2017-01-21,"10098739",16,1751532,"Saled"
2017-01-21,"1038323",1,1751532,"Saled"
2017-01-21,"1038324",2,1751532,"Saled"
2017-01-21,"110441",2,1751532,"Saled"
2017-01-21,"1040774",19,1254704,"Saled"
2017-01-21,"1039308",1,1912432,"Saled"
2017-01-21,"1040774",3,1254726,"Saled"
2017-01-21,"1040776",1,2247773,"Saled"
2017-01-21,"1040774",2,2247773,"Saled"
2017-01-21,"1040774",2,43824779,"Saled"
2017-01-21,"1040776",1,43824779,"Saled"
2017-01-21,"1040774",6,1254733,"Saled"
2017-01-21,"1040776",2,1254733,"Saled"
2017-01-21,"1040774",2,43824777,"Saled"
2017-01-21,"1040776",1,43824777,"Saled"
2017-01-21,"1040765",3,43824775,"Saled"
2017-01-21,"1040774",2,43824775,"Saled"
2017-01-21,"1040774",4,1254716,"Saled"
2017-01-21,"1040776",2,1254716,"Saled"
2017-01-21,"1040776",1,43824773,"Saled"
2017-01-21,"1040765",2,1254708,"Saled"
2017-01-21,"1040774",2,1254708,"Saled"
2017-01-21,"1041105",2,1254708,"Saled"
2017-01-21,"1041107",1,1254708,"Saled"
2017-01-21,"1040765",3,1254734,"Saled"
2017-01-21,"1040774",3,1254734,"Saled"
2017-01-21,"1041105",3,1254734,"Saled"
2017-01-21,"1040774",1,1492473,"Saled"
2017-01-21,"1040774",2,1254723,"Saled"
2017-01-21,"1040776",1,1254723,"Saled"
2017-01-21,"1041107",1,1254721,"Saled"
2017-01-21,"1041105",3,1254721,"Saled"
2017-01-21,"1040776",1,1254721,"Saled"
2017-01-21,"1040774",3,1254721,"Saled"
2017-01-21,"1040765",6,1254721,"Saled"
2017-01-21,"1040765",1,1642075,"Saled"
2017-01-21,"1040774",1,1642075,"Saled"
2017-01-21,"1041105",1,1642075,"Saled"
2017-01-21,"1041107",1,1642075,"Saled"
2017-01-21,"1040765",4,1254711,"Saled"
2017-01-21,"1040774",2,1254711,"Saled"
2017-01-21,"1041105",2,1254711,"Saled"
2017-01-21,"1040765",4,1254707,"Saled"
2017-01-21,"1040774",3,1254707,"Saled"
2017-01-21,"1040776",2,1254707,"Saled"
2017-01-21,"1040776",1,43825034,"Saled"
2017-01-21,"1040774",3,43825034,"Saled"
2017-01-21,"1040774",6,1673776,"Saled"
2017-01-21,"1040776",2,1673776,"Saled"
2017-01-21,"1041105",2,1633157,"Saled"
2017-01-21,"1040776",1,1633157,"Saled"
2017-01-21,"1040774",1,1633157,"Saled"
2017-01-21,"1040765",2,1633157,"Saled"
2017-01-21,"1040774",4,1254729,"Saled"
2017-01-21,"1040776",1,1254729,"Saled"
2017-01-21,"1040774",6,1254710,"Saled"
2017-01-21,"1040776",3,1254710,"Saled"
2017-01-21,"1040774",3,1751514,"Saled"
2017-01-21,"1040776",1,1751514,"Saled"
2017-01-21,"1040774",3,1254706,"Saled"
2017-01-21,"1040776",1,1254706,"Saled"
2017-01-21,"1040774",2,1751532,"Saled"
2017-01-21,"1040765",1,1254720,"Saled"
2017-01-21,"1040774",3,1254720,"Saled"
2017-01-21,"1040776",3,1254720,"Saled"
2017-01-21,"1041105",1,1254720,"Saled"
2017-01-21,"1041107",2,1254720,"Saled"
2017-01-21,"1040774",2,1254728,"Saled"
2017-01-21,"1040776",2,1254728,"Saled"
2017-01-21,"1040776",2,1356194,"Saled"
2017-01-21,"1040774",3,1356194,"Saled"
2017-01-21,"1040774",1,2191635,"Saled"
2017-01-21,"1040776",1,2191635,"Saled"
2017-01-21,"1040765",3,43823998,"Saled"
2017-01-21,"1040774",3,43823998,"Saled"
2017-01-21,"1041105",2,43823998,"Saled"
2017-01-21,"1041107",1,43823998,"Saled"
2017-01-23,"1040725",8,2254513,"Saled"
2017-01-23,"10106230",8,2254513,"Saled"
2017-01-23,"1040776",10,2254513,"Saled"
2017-01-23,"1040774",16,2254513,"Saled"
2017-01-23,"1040765",16,2254513,"Saled"
2017-01-23,"10135131",12,2254513,"Saled"
2017-01-23,"1039305",15,2254513,"Saled"
2017-01-23,"110441",21,2254513,"Saled"
2017-01-23,"10098739",25,2254513,"Saled"
2017-01-23,"1038323",6,2254513,"Saled"
2017-01-23,"1038324",7,2254513,"Saled"
2017-01-23,"10106229",30,2254513,"Saled"
2017-01-23,"10137990",17,2254513,"Saled"
2017-01-23,"1040726",7,43823870,"Saled"
2017-01-23,"1029070",2,43823870,"Saled"
2017-01-23,"1029071",8,43823870,"Saled"
2017-01-23,"10098739",20,43823870,"Saled"
2017-01-23,"110441",30,43823870,"Saled"
2017-01-23,"1040776",3,43823870,"Saled"
2017-01-23,"1041106",27,43823870,"Saled"
2017-01-23,"1040774",18,43823870,"Saled"
2017-01-23,"1041105",12,43823870,"Saled"
2017-01-23,"1040765",11,43823870,"Saled"
2017-01-23,"1041108",10,43823870,"Saled"
2017-01-23,"1041107",7,43823870,"Saled"
2017-01-23,"1038323",5,43823870,"Saled"
2017-01-23,"10106111",2,43823870,"Saled"
2017-01-23,"10137990",7,43823870,"Saled"
2017-01-23,"10106230",11,43823870,"Saled"
2017-01-23,"10137993",14,43823870,"Saled"
2017-01-23,"10135771",59,43823870,"Saled"
2017-01-23,"10133703",80,43823870,"Saled"
2017-01-23,"1038324",1,1255585,"Saled"
2017-01-23,"10135132",3,1779624,"Saled"
2017-01-23,"10135359",3,1779624,"Saled"
2017-01-23,"10137990",4,1254740,"Saled"
2017-01-23,"10106230",12,1254740,"Saled"
2017-01-23,"10135771",25,1254740,"Saled"
2017-01-23,"1041106",2,1254740,"Saled"
2017-01-23,"1040774",38,1254740,"Saled"
2017-01-23,"1040765",8,1254740,"Saled"
2017-01-23,"1041105",12,1254740,"Saled"
2017-01-23,"10118563",2,1254740,"Saled"
2017-01-23,"10135771",2,1254738,"Saled"
2017-01-23,"10135771",3,1527817,"Saled"
2017-01-23,"1041106",6,1527817,"Saled"
2017-01-23,"1040774",2,1527817,"Saled"
2017-01-23,"1041105",2,1527817,"Saled"
2017-01-23,"1040776",1,1254737,"Saled"
2017-01-23,"10135771",3,1254737,"Saled"
2017-01-23,"1041106",5,1254737,"Saled"
2017-01-23,"1040774",5,1254737,"Saled"
2017-01-23,"1040765",16,1254737,"Saled"
2017-01-23,"10118563",2,1254737,"Saled"
2017-01-23,"1039465",1,1254737,"Saled"
2017-01-23,"1040774",10,1254737,"Saled"
2017-01-23,"1041106",7,1254737,"Saled"
2017-01-23,"1040765",4,1254737,"Saled"
2017-01-23,"1040776",5,1254737,"Saled"
2017-01-23,"1040774",3,1254736,"Saled"
2017-01-23,"110441",2,1254612,"Saled"
2017-01-23,"1040776",1,1254612,"Saled"
2017-01-23,"1041106",9,1254612,"Saled"
2017-01-23,"1041105",7,1254612,"Saled"
2017-01-23,"10135140",2,1254612,"Saled"
2017-01-23,"10135132",3,1254612,"Saled"
2017-01-23,"10135138",1,1254612,"Saled"
